text,label
蓝光重刷。右翼政治观点非常突出，戴锦华的意识形态分析是选的这部片子为例，自由主义的女朋友历尽坎坷早早死掉，不过给阿甘留了种；而智商75的弱智阿甘本身并没什么政治倾向，他做事的一根筋顶多是种原教旨主义的疯狂，电影的政治表达放置在他一生的经历中：他因为服从而成功（因女朋友的话而跑进橄榄球队；听战友的话搞捕虾生意），无意中不断弥合美国各阶层的分裂，直至最后成为神性代言（随随便便多次见美国总统、迈入巨富阶层，在最后以众多追随者的耶稣形象环美长跑达到高潮），是不合逻辑、导向强烈的美国梦偶像。当然这种傻乎乎的美国梦电影也只是特定历史时期的产物了，本片也延续了泽米吉斯融合多种类型片的偏好。时至今日重看，仅就其中的爱情线而言，本片主要启示你——要拯救一个原生家庭有问题的女人，你需要运气爆棚财大气粗才有可能了,2
刷了至少十五遍，每次难过就刷一遍，女主刚开始不讨喜，但越看越喜欢，男主的帅气也抵挡不了女主的魅力。这部剧没有别的经典剧那种厚重压抑感，是个能让你放松开心温暖的剧。,5
不喜欢，没共鸣。,2
尽管是让人心酸的小人物，但这一刻他的背影却是如此地伟岸。只因他的心地善良。有爱的故事和经典的表演，当属默片达人和表演大师---Chaplin。,5
fucking northern monkeys&fucking southern fairies配乐好赞。明明拍摄手法故事情节疯狂石头都更像偷拐抢骗151009,4
我看的是你们看的神作《让子弹飞》么?逻辑混乱不知所云笑不出来啊这个。,2
2011年11月有《雨果》，2012年11月有《少年派的奇幻漂流》，2013年11月有《地心引力》，2014年11月有《星际穿越》，……前三部电影分别获得11、10、11项的奥斯卡提名，然后都拿下最佳摄影和最佳视觉效果奖，由此，我们可以预测《星际穿越》2015年的奥斯卡提名数和最佳摄影+视觉效果拿奖的可能性？……,5
可以說已經完全跟不上劇情的發展了，因為距離看上一季已經過去一年多了，距離前幾季那就更是久遠了，情感連結業已斷開，因此角色們無論在做什麼在說什麼我都無法有情感波動了，也是因為如此我基本上不看劇集，尤其是篇幅長達數季的。漢吉團長的犧牲是一種司空見慣的讓一位重要角色退場的經典安排，突如其來的弗洛克的襲擊，打穿燃料箱，延誤了眾人的離開，於是必須有人得去拖延時間，犧牲順理成章，怎麼說呢，這種橋段無異於某角色突然被車撞，觀眾已經免疫了，至少我是無法再接受了，陷入某種既定公式而無法自拔確實挺無奈的，正如絕大部分商業類型影視作品，所以是需要不斷突破的。艾倫如願以償化身龐大無比的骨架巨人，率領著踏平一切的巨人軍團，衹是為了「自由」二字，即使知道自己的行為絕非正道，卻已經無法停下，期待著同伴們前來拯救自己。,2
【中国电影资料馆展映】绝对被过誉的电影。前半部还不错。后半部集中营里男主继续各种作死还能安然无恙，就太扯淡了。正好最近在研究《古拉格群岛》。这种事在苏联劳改营不可能发生，在纳粹集中营应该也不可能。浪漫感人但也虚假。胶片放映中途，机器多次故障。看来胶片电影真要看一部少一部了。唉。,3
“如果政治正确电影都长这样的话，请多来点”,5
一条路不能回头，就是一生要走许多路，有成长之路。很多事情不能自己掌控，即使再孤单再寂寞，仍要继续走下去，不许停也不能回头。,5
【爱对他来说就像潜水般陌生】【2009柏林国际电影节水晶熊】《重庆森林》后看过的电影里最孤独寂寞难熬的。,5
每次在小西天薅10块钱老片羊毛的时候都觉得太有意思了 出门就是太平盛世的牌楼 吹着春天的风走在北京的街上 发现这里100年前有无数的生离死别和潮起潮落,4
【重看2019.11.05】,4
看到一半看不下去了，感觉好奇怪，总有一种恋童癖的感觉。,2
跳伞,5
我们笑着说再见，却深知再见遥遥而无期😭,5
当年商业城右边巷子还能掏碟的时候，偶然掏到的，记得是有两张上下一套的，结果只买了这本，想着应该上，好看一点，那时候还看到迷失东京，倩女幽魂，这些当时新片和旧经典，还遇到高中的年级的一个同学，也没搭过话，峰回路转，她现在已经老了吧，田慧琼都老了，我想表达什么，呵呵，再来几句人生只有一次，要勇敢去闯啊，都好像没什么动能了，最大的后悔是不是时间过去，自己已经来到某个时刻，看着时光无法回退，而有的失去感，所以终究失去，但是，如果当时去争取，我的世界是不是会发生点不一样的事情，只能说或许，因为你没做就是没做，而做了，就是发生了，得到了，体验了，so，还有时间和机会，去造吧，现在不要理会任何其他干扰，去做自己想做的吧  2021.7.25  周日下午于州委家中 美丽的夏日蓝天白云在窗外 刚才还拍了个延时摄影,5
标签主角美的不像话，以至于我在看整部电影的时候都在关注她的表情，自然动人。她真的就是公主吧！,4
20210214 许愿 让我有机会在影院温习 / 20220822 HKIFF46 PE 影节过半 看完最受震撼的居然还是这部（也或许是目前唯一看完有所震动的👀） 买票的时候犹豫已经很熟的片子有没有必要再看一次 现在我只后悔当时为什么没直接买马拉松三部曲场呢 / 只要我在香港苟得够久 想在影院体验的片子一定都能看到,5
我看过的第一部讲述人狗情感的电影，真的很感人。后面还陆续出了很多类似题材的电影，但都不及这部电影带给我的震撼。“它只是你的一条狗，但你却是它的一生。”,5
很不错的电影。变迁啊。,5
两个演员那无法辩驳的表演使得整部影片充满了力量和感人的情愫。可以说，这是一部杂糅了《为黛西小姐开车》和《国王的演讲》特点的作品。,5
"不是所有人都能够在误入迷踪时得遇白龙
 也不是所有的长辈都能一如锅炉爷爷在夜里给你盖好棉被、还有嘴硬心软的玲、离开汤屋就回归善良的无脸人…很多变化都是不可逆的。。。
",4
这是我永远也达不到的人生。我不够坚定 也不够坚持。,5
故事很流畅。这个电影非常糟糕的地方在于，只呈现了事实的A面，道德倾向太过明显，把正版药生产厂家塑造成无良商人。事实的B面是，研发一种药物，需要几十年的时间和几十亿美元的研发资金，消耗了无数科研人员半生心血，并且专利只有二十年。如果在二十年内收不回成本，就没有人愿意研发新药物。仿制药对个体有利，但损害的是社会总体利益，以及未来病人的利益。想活着没有错，我们都想活着，但作为一个影响范围很广的电影，没必要把生而为人的艰难，都怪在一个群体头上，这是误导观众。可以类比弗里德曼提出的问题：“老太太交不上暖气费，天然气公司是否应该停止为她供暖？”学生说不应该，因为老太太很可怜，天然气公司不可以这么无情。弗里德曼说应该停，学生问：“那难道就让老太太冻死吗？”弗里德曼回答：“你怪错人了。”,1
这个社会就是一个熔炉，熔的不仅仅是身体还有心。哎。,4
特效很好，剧情满分，还有莱昂纳多的颜……,4
最后一个镜头，温暖得让人流泪,4
"很多人告诉我，看了后他们都哭了。
于是我也很特么的想矫情一番，可是完后，特么莫名其妙的昏睡了N次啊",2
我非常非常喜欢的一部电影,5
这部影片很棒，大叔萝莉cp感十足。我所认为最深沉的爱，莫过于分开之后，我将自己活成了你的样子。生活总是如此艰难，但我会记得那句我爱你。,4
几年后，五星改成三星。,3
摄影有几场戏挺喜欢，大排档火和烟作为前景的戏，葬礼后徐峥主视角穿过人群的戏。,4
 没有人的人生是完美的，但生命的每一刻都是美丽的。 无论什么样的灾难降临，只要生命还在，生活始终要继续。 活着，就是最美丽的事。,5
其实狗只是一种动物，只能做出其智力范围内允许的事情。但是人们都相信狗通人性，狗具有和人类一样高贵的品质。这是人对于这种精神的美好向往和寄托。我也选择相信狗的忠诚，狗用它的生命证明着它的选择：一生只为你绽放一次。,5
看完让人很振奋,5
完满的旅程终结，能在MAX大银幕重刷完三部，作为影迷的幸福感油然而生；重回夏尔的镜头想起《霍比特人》中同样的镜头，明显没有此时美，胶片质地到底难以比拟再一次感慨；客观上虽觉还能精简些，然而想必导演大人自己未尝不明白，只是舍不得耗费心力想展现当时的新技术比如动作捕捉；剩余的一些小体会：1.胖可能真的是体质问题，看人家山姆历经九九八十一难，仍然瘦不下来；2.莱古拉斯，明明可以在家当美美的精灵公主(bushi，却跟着阿拉贡出生入死，一天安生日子都没过，这是爱吗？！不，这是社会责任感(严肃)；3.第三纪元人类命运共同体总指挥甘道夫，简直中土诸葛亮，明知毫无希望，依然尽人事听天命，榜样 | 20210517重看，工作日晚的一号厅只有小猫三两只，视野太好，有种一号厅是我的中土世界是我的爱的幻觉,5
电影音乐很伤感 喜欢变老的2人 女主角真漂亮。艾佛特以为他当初的干涉是为了多多的未来，为了让他逃离这个小世界，谁知却让他错失了爱情，让他一辈子生活在愁苦的回忆里。生活中没有了爱，要那些虚无的名利还有和意义？,2
如果所处的世界是设计好的，该何去何从。,4
好温情,4
是在表演，又完全没有表演的痕迹，自然搞笑，自然煽情。中学政治课本的推荐果然不虚啊。,5
